p_out,Metric,bayesian,bayesian_fixed_K,spectral,leiden,louvain
0.0,adjusted_mutual_info_score,0.6985390145744159,0.7334012369626352,1.0,0.14824235769863067,0.14935145317358706
0.0,adjusted_rand_score,0.5660411249345849,0.5711835334476844,1.0,0.07010692726306159,0.06117326469555121
0.0,v_measure_score,0.7216280354596002,0.5872148449361679,1.0,0.3533259731062648,0.351592318893679
0.0,homogeneity_score,0.5778429180222232,0.5798019866307755,1.0,1.0000000000000004,1.0000000000000007
0.0,fowlkes_mallows_score,0.7739764956678843,0.7739764956678843,1.0,0.22638972650122186,0.22588021683814272
0.0031073040492110957,adjusted_mutual_info_score,0.7029095434106902,0.6777643077902044,1.0,0.14821321832444592,0.14744138264390694
0.0031073040492110957,adjusted_rand_score,0.5450197268967287,0.5711835334476844,1.0,0.07085691919435474,0.05896711159521648
0.0031073040492110957,v_measure_score,0.7127311975512667,0.7171622560298457,1.0,0.35314583353805407,0.35232776771397295
0.0031073040492110957,homogeneity_score,0.5773226161117111,0.5753469011220311,1.0,1.0000000000000007,1.0000000000000007
0.0031073040492110957,fowlkes_mallows_score,0.7525237240744634,0.7739764956678843,1.0,0.22878166515112092,0.2187607228659573
0.006214608098422191,adjusted_mutual_info_score,0.6849910890996828,0.6923899955082539,1.0,0.14968147285997477,0.14824074660667427
0.006214608098422191,adjusted_rand_score,0.5192007970440335,0.5577393667295508,1.0,0.06827952325742383,0.06324790528936544
0.006214608098422191,v_measure_score,0.5627656803289419,0.73401855617021,1.0,0.35309012879056756,0.35168257453724444
0.006214608098422191,homogeneity_score,0.5798019866307755,0.5764346504640672,1.0,1.0000000000000004,1.0000000000000004
0.006214608098422191,fowlkes_mallows_score,0.7248250825715423,0.7739764956678843,1.0,0.2308106248490207,0.21881278481321087
0.009321912147633287,adjusted_mutual_info_score,0.6989541788297357,0.7129537959764627,1.0,0.14948703800567092,0.1491850214759397
0.009321912147633287,adjusted_rand_score,0.5425492158500285,0.5711835334476844,1.0,0.06958067196849178,0.06474690371879387
0.009321912147633287,v_measure_score,0.73401855617021,0.7249366168754369,1.0,0.35284901557368686,0.3516271484126611
0.009321912147633287,homogeneity_score,0.46384158930462044,0.5761929925632507,1.0,1.0000000000000004,1.0000000000000007
0.009321912147633287,fowlkes_mallows_score,0.7527818620240521,0.718381964679474,1.0,0.21520223845290615,0.217819320129284
0.012429216196844383,adjusted_mutual_info_score,0.691282875094678,0.7295331509629893,1.0,0.1491448582265127,0.1483026586299986
0.012429216196844383,adjusted_rand_score,0.5711835334476844,0.5291617408490034,1.0,0.07067651779711417,0.0625742415517119
0.012429216196844383,v_measure_score,0.699896105458674,0.702101224323205,1.0,0.3528564731194432,0.3517446758683024
0.012429216196844383,homogeneity_score,0.577322616111711,0.577322616111711,1.0,1.0000000000000007,1.0000000000000007
0.012429216196844383,fowlkes_mallows_score,0.7739764956678843,0.7739764956678843,1.0,0.2282495145944595,0.2295790797330707
