p_out,Metric,bayesian,bayesian_fixed_K,spectral,leiden,louvain
0.0,adjusted_mutual_info_score,0.7337097087878178,0.47501343747658814,1.0,0.13476503843884524,0.13501341049481919
0.0,adjusted_rand_score,0.5716725949351892,0.34066622703842153,1.0,0.049458937928120984,0.05218331586216692
0.0,v_measure_score,0.4464095256880418,0.43117027869889074,1.0,0.3274268094062235,0.3220374679371906
0.0,homogeneity_score,0.5798004017665552,0.5798004017665552,1.0,1.0,1.0
0.0,fowlkes_mallows_score,0.5228317248771318,0.6853516564381478,1.0,0.20938346789325982,0.18859116827943323
0.009210340371976182,adjusted_mutual_info_score,0.7337097087878178,0.7337097087878178,1.0,0.13402691056951607,0.13533104470839474
0.009210340371976182,adjusted_rand_score,0.5702013104999563,0.31711292951281594,1.0,0.05761297873372185,0.05021869818496883
0.009210340371976182,v_measure_score,0.4767568732356633,0.7340172861308478,1.0,0.3256287410833111,0.32347052578546076
0.009210340371976182,homogeneity_score,0.5798004017665552,0.5798004017665552,1.0,1.0,1.0
0.009210340371976182,fowlkes_mallows_score,0.774441486094731,0.774441486094731,1.0,0.19787213507402346,0.20118983845759603
0.018420680743952363,adjusted_mutual_info_score,0.6821310091625007,0.7337097087878178,1.0,0.13645848250019532,0.13498944072047225
0.018420680743952363,adjusted_rand_score,0.5702013104999563,0.327850582699167,1.0,0.051126892686556125,0.05439605290175873
0.018420680743952363,v_measure_score,0.5157141088669688,0.7340172861308478,1.0,0.3234868602834728,0.3248293254769436
0.018420680743952363,homogeneity_score,0.579800401766555,0.5798004017665548,1.0,1.0,1.0
0.018420680743952363,fowlkes_mallows_score,0.5826904835847488,0.774441486094731,1.0,0.17741014664239124,0.18155114025516556
0.027631021115928543,adjusted_mutual_info_score,0.7304983632572261,0.7304983632572261,1.0,0.13780793999819133,0.13521646125244663
0.027631021115928543,adjusted_rand_score,0.41951046181151563,0.3696998244557412,1.0,0.05754276229638664,0.052676119343564094
0.027631021115928543,v_measure_score,0.73114859570004,0.5853047309923565,1.0,0.3276365220132298,0.32605487128181593
0.027631021115928543,homogeneity_score,0.5798004017665548,0.5798004017665548,1.0,1.0,1.0
0.027631021115928543,fowlkes_mallows_score,0.774441486094731,0.774441486094731,1.0,0.19460611211763848,0.21811149149671902
0.03684136148790473,adjusted_mutual_info_score,0.5134482604383886,0.6888705422008078,1.0,0.13758786354178648,0.13503249984528606
0.03684136148790473,adjusted_rand_score,0.521023272099,0.32797730943183645,1.0,0.05655946868322532,0.05623940196373244
0.03684136148790473,v_measure_score,0.5047052276439441,0.3795405154849253,1.0,0.3252737675509166,0.32639260273075876
